student_id,name,age,gender,socioeconomic_status,prior_gpa,cohort_id,attendance,assignment_scores,n_assignments,internal_exam_score,study_hours_per_week,extracurricular_count,at_risk,risk_score,split
93,Freya Waverly,22,NB,high,2.49,8,75.5,73.2|60.7|57.9|68.5|51.7|51.7|78.2|50.8|78.0|75.0|42.1|57.9,12,80.1,11.0,3,0,0.1745,train
931,Dorian Caldwell,24,NB,low,2.48,3,73.1,61.8|52.8|53.2|82.0|39.1|90.8|61.4|55.0|77.6|88.8|83.3|74.1|82.9|40.8,14,52.7,10.7,0,0,0.2112,train
90,Peyton Ingersoll,18,F,high,3.33,7,58.6,50.5|46.2|67.0|53.1|46.1|75.7|77.2|46.9|27.9|71.0|45.6|67.7|26.3|69.3|37.7,15,59.4,11.5,1,0,0.4783,train
337,Beatrix Redford,19,NB,medium,2.61,4,57.0,83.9|73.7|57.7|97.7|70.6|53.7|82.1|75.2|75.2|62.9|76.0|65.3|77.6|40.7,14,57.0,27.7,1,0,0.1436,train
989,Lorelei Holloway,18,M,low,2.9,1,62.9,49.7|89.7|77.6|35.3|51.7|66.8|68.1|40.9|80.6|75.6|70.4|83.6|70.0|69.9|86.6,15,73.3,9.6,0,0,0.2948,train
922,Ezra Quarles,24,M,high,3.21,6,89.9,69.8|70.0|78.2|79.8|88.9|52.0|71.6|55.2,8,65.0,17.0,0,0,0.0934,train
934,Skyler Blackwood,24,M,low,2.64,6,76.3,63.8|74.2|83.7|85.0|60.8|60.2|61.3|73.3|71.8,9,55.7,21.6,1,0,0.0,train
606,Iris Tremaine,19,M,low,0.9,1,36.0,33.9|36.5|53.3|39.6|48.5|32.8|45.7|53.9|31.2|54.0|43.0|57.9|39.2|48.0|41.6,15,31.7,6.8,0,1,0.8192,train
594,Orion Yarborough,28,NB,high,2.02,6,44.7,51.3|63.6|50.7|53.1|74.8|59.3|45.0|68.2|60.6|19.8|64.1|63.5|58.0|71.0,14,40.4,14.2,2,0,0.4334,train
612,Felix Upton,27,M,high,2.42,2,76.3,80.0|38.7|52.6|73.9|54.5|49.6|76.8|42.2|57.0|66.5,10,46.3,18.6,0,0,0.3361,train
95,Milo Hartwell,28,F,medium,2.83,1,86.4,74.7|42.4|80.7|50.0|59.2|68.7|94.9|100.0|74.0|62.2|72.9|78.2,12,53.9,26.2,2,0,0.252,train
12,Silas Merritt,21,M,medium,2.23,7,63.4,33.4|56.1|45.8|90.3|80.8|55.3|99.4|80.4|60.8,9,22.0,29.5,0,0,0.2336,train
397,Nadia Iverson,23,F,high,3.56,1,87.8,69.9|74.4|75.3|63.0|83.7|81.9|98.1|93.8|64.7|87.3,10,55.7,24.2,0,0,0.0,train
534,Felix Farnsworth,22,F,medium,2.66,6,75.0,71.9|63.6|84.2|68.8|75.4|75.5|76.0|72.7|80.8,9,55.9,27.5,4,0,0.0472,train
44,Ulric Whitmore,19,M,medium,3.04,5,47.6,48.9|73.3|94.9|64.3|53.1|61.3|84.6,7,47.9,10.3,3,0,0.2747,train
43,Hayden Yardley,27,M,low,1.71,4,80.6,51.1|50.0|65.2|79.4|46.9|63.1|68.6|72.6|64.8|56.7|49.7|63.4|46.1,13,11.7,16.8,2,0,0.3211,train
330,Rowan Vance,28,NB,medium,2.43,6,58.1,49.9|28.0|40.6|61.9|80.5|53.3|59.6|69.0|42.6|60.2|43.6,11,60.2,11.8,1,1,0.5071,train
168,Hayden Ashford,20,NB,medium,0.92,3,25.9,21.7|31.4|71.3|34.1|44.7|48.0,6,34.9,4.7,0,1,0.8242,train
498,Leo Eastwick,23,F,medium,3.19,3,66.7,71.9|49.3|65.0|67.6|40.6|72.0|83.1|60.3|83.3|60.1|75.6|29.6,12,92.7,23.5,0,0,0.3024,train
877,Ingrid Upton,24,F,medium,3.32,8,58.3,58.2|67.6|52.6|59.8|62.9|62.7|94.0|71.8|73.4|74.3|75.4|64.9|61.4,13,62.6,23.0,1,0,0.2206,train
598,Isla Hartwell,20,M,low,2.75,6,93.6,67.6|71.3|71.1|56.8|72.0|91.7|77.5|71.3|68.4|75.8|82.0|79.9|65.8|75.7,14,72.5,12.1,0,0,0.1053,train
757,Lorelei Merritt,22,F,low,2.24,3,73.1,73.1|62.5|63.7|62.4|25.9|57.8|39.3|58.6|38.9|38.3,10,72.8,17.9,0,0,0.4733,train
101,Juno Waverly,25,F,medium,2.88,5,75.8,88.4|90.5|47.3|61.1|52.6|65.2|73.7|53.3,8,56.2,14.0,0,0,0.0,train
427,Quinn Redford,22,M,high,3.74,4,100.0,72.1|87.4|74.1|78.1|65.5|73.6|78.7|62.0|69.5|69.8|83.0,11,49.1,17.7,2,0,0.1088,train
179,Winifred Davenport,19,M,medium,1.7,2,75.2,70.8|51.7|70.0|82.8|30.4|71.2|26.2|49.2|88.1|54.9,10,39.6,13.7,1,0,0.2838,train
445,Rosalind Caldwell,19,NB,high,2.09,1,85.4,78.3|96.4|55.0|91.4|100.0|68.4|54.7,7,62.8,19.7,1,0,0.0239,train
417,Kai Davenport,19,NB,medium,2.81,5,39.4,53.8|56.7|36.5|23.1|45.3|42.9,6,30.3,9.4,1,1,0.7378,train
871,Hayden Prescott,19,M,high,3.11,2,67.7,92.6|53.9|66.3|66.4|45.9|58.5|65.2|56.3|99.4,9,43.7,21.6,2,0,0.3058,train
883,Ada Quarles,18,F,low,2.57,2,74.9,71.3|65.7|57.2|36.4|57.3|51.3|72.9|79.5|80.0|77.2|63.9|58.1|54.7|43.3|80.8,15,57.1,8.4,3,0,0.2276,train
681,Jocelyn Holloway,18,NB,medium,2.2,7,57.5,32.6|56.3|68.3|36.9|72.9|30.4|85.5|47.6|56.0|25.4|52.9|57.2|52.5|45.3|39.6,15,63.1,10.6,0,1,0.5304,train
178,Peyton Fairchild,28,F,medium,2.19,3,68.7,58.7|45.7|43.7|41.1|64.2|37.1|47.1|47.2|38.9|25.9|51.3|45.5|54.0|38.5|64.8,15,24.7,17.4,1,1,0.7134,train
396,Emerson Montgomery,28,M,high,2.04,3,87.6,89.0|78.9|54.3|61.1|67.9|55.1|91.1|67.9|25.1|70.8|60.5|64.6,12,54.0,20.7,2,0,0.2327,train
912,Maeve Crawford,25,M,low,2.29,1,64.2,52.5|60.2|58.3|46.2|84.1|36.5|69.6,7,50.3,24.1,0,0,0.4048,train
794,Milo Norwood,25,NB,medium,2.79,2,88.4,96.0|84.3|85.9|78.2|51.2|58.1|80.6|73.6|80.4|98.9|84.7|92.7|75.2,13,56.5,19.1,0,0,0.0308,train
961,Alaric Prescott,25,M,low,2.32,2,70.8,52.1|56.8|53.2|66.6|44.6|21.6|61.6|69.4|61.3,9,37.4,4.0,0,1,0.5107,train
685,Ivan Montgomery,24,NB,medium,3.24,6,83.2,70.9|100.0|51.6|92.6|83.1|66.0|97.7|45.5|65.4|55.1|79.4,11,51.3,21.8,2,0,0.0445,train
384,Drew Eastwick,25,M,high,2.09,8,66.9,100.0|50.7|46.0|77.3|35.1|62.7|98.4|43.1|36.5|43.8,10,73.6,22.8,3,0,0.2186,train
957,Kendall Blackwood,23,F,high,2.05,3,64.2,48.2|41.0|75.6|49.4|59.6|62.0|48.8|79.3|40.8|61.5|61.3|56.8|38.1,13,63.5,16.6,1,0,0.4357,train
752,Isla Caldwell,23,F,low,3.63,8,83.2,57.1|72.1|67.6|95.9|92.1|76.1|55.3|56.1|74.7|79.6|68.9|67.3|65.6|74.2,14,33.7,13.2,0,0,0.0121,train
258,Rosalind Yardley,19,M,medium,2.73,2,75.3,61.3|94.0|54.8|79.7|73.4|87.0|58.1|57.1|84.5|74.5|44.9|60.0,12,68.0,21.9,3,0,0.1731,train
539,Hayden Prescott,22,M,low,1.21,3,65.6,88.5|44.2|79.4|47.0|30.4|46.4|66.7|38.4|41.9|59.8|51.0|59.7,12,46.5,12.0,0,1,0.6016,train
336,Juno Zane,25,M,medium,2.79,5,65.3,51.3|60.9|71.7|62.1|59.2,5,56.8,10.7,1,0,0.3132,train
16,Stellan Abernathy,28,M,high,2.71,7,67.5,56.7|45.6|92.9|48.0|56.2|55.8|80.0|62.2|85.3|56.5|70.8|54.1|98.8|48.8,14,65.2,20.0,0,0,0.2094,train
325,Alaric Eastwick,18,F,high,3.17,1,79.4,49.3|72.2|86.8|70.6|82.7|55.4|70.7|61.7,8,76.8,18.4,0,0,0.0985,train
759,Yseult Northwood,20,M,medium,2.96,4,72.9,76.6|87.8|58.8|67.6|76.5|63.0|76.5|77.9|85.8|60.5|55.4|65.0,12,49.4,20.9,3,0,0.1354,train
223,Rosalind Holloway,18,NB,medium,2.17,6,53.8,57.8|53.2|71.1|55.4|42.9|69.0|50.9|62.0|47.0|44.4|55.4|54.3|61.3,13,42.5,0.0,0,1,0.5216,train
180,Celeste Yardley,27,NB,high,2.53,6,16.7,19.2|57.5|62.9|33.4|16.4|66.4|58.9|45.2|22.8|34.3|32.6|40.0|56.8|48.2|18.8,15,45.6,3.9,0,1,1.0,train
984,Dakota Holloway,26,M,low,1.28,2,69.2,45.8|78.9|59.3|61.9|38.9|76.7|70.9|69.8|49.3|49.9|64.8,11,44.4,16.5,3,0,0.3381,train
23,Vesper Lancaster,25,M,high,3.14,3,72.2,60.5|40.6|44.3|55.7|51.2|57.5|61.2,7,61.4,13.0,3,0,0.3669,train
357,Reese Ingersoll,21,NB,medium,2.71,6,61.3,86.0|70.5|64.8|68.5|46.2|85.5|91.1|67.1|85.0|52.6|49.2,11,55.1,16.4,1,0,0.3454,train
667,Luna Overton,26,F,high,2.7,6,76.7,79.1|59.4|66.3|43.8|65.6|71.0|71.3|79.5|51.9|55.6,10,85.6,13.9,2,0,0.2863,train
862,Alex Merritt,25,F,medium,3.6,4,89.3,74.3|68.4|79.2|98.7|78.6|100.0|61.5,7,69.7,17.8,3,0,0.0,train
341,Orion Xenakis,22,NB,high,2.62,7,72.6,82.0|69.7|77.0|54.5|48.1|70.8|64.4|78.6|68.0,9,66.6,7.7,1,0,0.1444,train
432,Thalia Kensington,26,F,medium,2.44,7,73.4,79.8|54.5|67.0|82.5|60.3|99.1,6,88.4,10.6,5,0,0.0,train
552,Orion Overton,27,M,medium,2.98,2,71.5,69.2|68.9|38.5|45.7|64.1|37.2,6,68.5,19.6,3,0,0.3111,train
834,Quentin Garrison,20,F,low,2.05,1,96.4,67.1|66.5|54.2|69.0|89.5|84.2|81.5|76.9|63.3|46.9|65.7|65.1|84.4|73.3,14,87.1,24.3,4,0,0.1581,train
204,Otto Ingersoll,19,F,medium,1.71,5,66.2,64.7|54.1|27.5|47.5|55.0|53.1|22.8|37.1|49.5,9,50.4,0.0,0,1,0.6135,train
631,Ivan Lancaster,28,M,high,3.17,3,86.8,60.7|66.1|93.7|74.2|80.6|73.3|57.3|89.0|82.5|100.0|59.8|87.3|55.3,13,72.4,25.9,1,0,0.0,train
94,Xander Prescott,21,M,medium,2.37,8,76.2,76.0|60.5|55.3|85.6|90.4|79.0|65.6|52.2,8,45.5,18.3,3,0,0.2681,train
559,Freya Yarborough,28,NB,low,2.42,6,63.1,68.8|51.4|80.6|45.2|66.9|78.6|36.4|51.9|74.2|74.4,10,47.2,7.5,1,0,0.4486,train
69,Alaric Redford,24,NB,high,2.57,4,73.8,58.9|62.0|51.5|61.4|52.2|66.7|51.8|63.0|56.9|74.3|56.6,11,23.6,19.6,1,0,0.4404,train
623,Caspian Quarles,23,F,medium,1.92,3,48.8,37.7|80.1|38.8|38.7|30.2,5,34.9,8.9,0,1,0.8205,train
285,Casey Merritt,28,NB,high,1.62,7,46.5,29.8|38.9|50.3|86.4|51.8|26.9|33.3,7,23.5,0.0,0,1,0.8833,train
845,Alaric Norwood,19,F,high,2.42,2,55.8,49.8|25.5|83.4|83.3|44.1|55.9|60.8|44.9|33.0,9,49.2,11.0,3,0,0.3916,train
435,Gareth Holloway,24,NB,low,2.71,1,27.9,64.1|31.9|25.4|63.7|57.0|64.8|58.0|76.9,8,45.7,6.0,0,1,0.7256,train
154,Ronan Holloway,22,M,medium,2.81,8,60.9,15.1|53.1|43.1|34.2|40.1|60.3|78.6|63.4|49.6,9,58.5,9.9,2,0,0.4081,train
76,Clara Kensington,20,NB,low,2.27,2,52.3,64.9|38.2|59.9|60.4|68.7|94.2|58.7|45.1|52.4|26.2|42.4,11,38.9,6.9,1,1,0.5555,train
731,Persephone Abernathy,22,F,high,2.83,6,45.9,85.7|66.3|58.4|72.6|37.3|49.1|57.2|79.5|58.3|65.8|50.2|66.3,12,77.2,18.8,0,0,0.399,train
447,Isla Zane,25,M,medium,2.42,4,69.5,41.7|82.6|61.0|68.2|47.9|76.6|53.5|61.5|43.3,9,35.2,16.2,2,0,0.4416,train
189,Nadia Overton,18,NB,low,3.0,5,83.6,76.1|57.1|71.7|74.9|69.6|38.2|71.9|100.0|64.1|58.5|75.1|74.2,12,81.7,10.0,3,0,0.1383,train
272,Beatrix Ingersoll,25,F,medium,2.63,8,91.5,96.4|68.7|86.3|46.3|84.9,5,57.9,21.8,0,0,0.0,train
237,Milo Iverson,23,NB,low,3.52,8,79.0,88.5|100.0|69.0|85.2|57.7|86.3|78.0|82.1|65.3|50.1|82.5|44.0,12,65.2,25.6,5,0,0.0,train
488,Luna Lancaster,23,NB,medium,2.21,2,77.8,74.0|44.3|59.3|61.6|59.9|74.7|69.4|63.5|78.2|97.7|96.4|43.0,12,75.1,17.5,4,0,0.0796,train
118,Morgan Fairchild,27,M,medium,3.76,6,92.8,75.5|86.8|57.2|78.7|99.8|69.4|60.0|62.9|56.3|60.9|67.1|51.6|72.9|86.2,14,53.8,28.1,2,0,0.0578,train
944,Ivan Prescott,25,F,high,3.22,2,70.6,57.2|78.8|45.0|58.6|64.1|55.4|63.5|59.2|41.0|64.7|42.1|64.5,12,76.0,12.5,2,0,0.3252,train
513,Ezra Thornwood,28,M,low,2.43,3,76.3,67.6|90.9|40.4|61.6|49.8|72.5|39.1|68.6|53.9,9,45.9,6.1,3,0,0.2903,train
826,Sebastian Vance,25,M,medium,1.94,8,49.3,38.1|50.5|62.8|35.9|23.5|57.0|51.3|29.7|35.5,9,25.0,2.8,0,1,0.7133,train
592,Dorian Upton,22,NB,high,2.85,1,63.6,85.7|40.6|53.7|90.9|59.2|46.1|69.1|58.6|53.2|49.3|100.0,11,55.9,4.3,3,0,0.2306,train
127,Vesper Ashford,18,NB,high,2.07,4,75.0,66.6|67.1|67.3|70.0|78.1|84.0|61.2,7,47.3,11.9,2,0,0.1024,train
117,Helena Fairchild,22,NB,medium,2.53,5,72.5,83.2|71.9|73.2|62.6|82.5|67.5|48.4|82.4|71.8|54.7|54.2|65.8|68.3,13,57.6,15.7,3,0,0.3413,train
474,Otto Merritt,20,M,low,2.05,6,41.9,56.5|36.0|45.8|69.0|37.4|23.7|31.5|62.2|51.2|45.4,10,31.2,10.5,0,1,0.6917,train
694,Ronan Crawford,22,F,high,1.71,3,73.6,87.1|62.7|23.6|46.5|64.0|48.5|73.9,7,56.1,6.7,2,1,0.504,train
58,Zephyr Sterling,26,F,low,2.55,2,56.3,75.5|65.3|42.2|59.5|52.8|68.9|84.2|36.0|65.8,9,55.3,19.1,1,0,0.2727,train
864,Reese Kingsley,27,F,high,2.15,6,49.7,43.1|33.5|49.1|70.9|58.3|51.1,6,49.5,3.4,1,1,0.799,train
913,Freya Jenkins,25,NB,low,2.55,4,60.8,54.8|59.1|41.4|47.0|31.7|44.7|59.9,7,55.9,0.7,2,0,0.4123,train
370,Ingrid Xenakis,19,M,medium,2.03,1,79.7,97.1|55.5|57.1|55.7|79.6|75.5|66.4|55.0|70.1|45.3|70.9,11,76.0,9.7,2,0,0.1567,train
269,Ivan Redford,19,F,low,3.04,8,73.2,50.8|75.1|65.7|30.6|77.1|65.0,6,77.2,9.1,2,0,0.24,train
47,Persephone Hartwell,22,NB,low,3.16,6,69.9,59.6|51.3|72.0|96.5|49.6|66.0|86.8|64.4,8,66.2,9.4,2,0,0.2348,train
350,Jocelyn Merritt,23,F,medium,1.35,2,84.1,73.2|40.6|41.0|88.2|52.1|50.6|29.1|57.9|59.7|73.9,10,35.7,5.5,3,0,0.2966,train
196,Felix Holloway,27,F,high,2.42,7,77.0,35.0|48.4|62.1|75.9|50.4|46.8|27.6|58.7|87.8|61.3|56.8|62.0|57.0|45.0|69.5,15,53.3,12.1,1,0,0.4463,train
1000,Juno Ellington,25,M,high,2.44,7,49.3,63.3|37.4|50.5|33.8|97.6|30.5|55.4|72.4|70.8,9,60.6,9.2,1,1,0.4931,train
835,Maeve Merritt,21,NB,medium,2.26,6,50.0,82.1|81.7|40.9|84.0|67.1|63.8|85.6|81.5|71.1,9,61.7,17.6,1,0,0.3413,train
737,Luna Overton,24,NB,medium,2.77,5,83.2,58.6|64.8|43.7|90.5|53.4,5,46.7,10.5,1,0,0.414,train
264,Leo Sherwood,18,M,low,2.76,1,85.4,90.3|73.1|64.2|56.4|49.6|81.2|79.9|79.9|69.3|92.3|64.0|85.6|70.7|62.1|80.1,15,71.9,20.5,4,0,0.0939,train
444,Yseult Zimmerman,23,M,medium,2.53,6,67.8,76.8|73.1|66.4|68.6|60.3|88.5|39.7|64.0|62.9,9,67.5,9.0,0,0,0.3277,train
676,Atlas Northwood,21,M,high,3.15,4,66.7,63.7|65.4|75.6|56.9|82.5|86.6|53.9|61.4|60.8,9,100.0,14.6,1,0,0.1555,train
305,Milo Iverson,26,F,low,2.84,7,80.7,100.0|43.2|71.7|55.1|73.0|39.2|42.3|49.6|62.4|51.6|71.1|76.6|70.2|85.5|67.4,15,36.2,22.0,0,0,0.3448,train
342,Ronan Sterling,21,F,high,3.33,4,62.8,69.0|46.0|63.2|39.0|65.3|53.2|59.0|69.0|40.1|48.3|65.4|90.0,12,49.4,16.2,2,0,0.4109,train
967,Maeve Lancaster,26,M,low,3.4,8,76.4,76.1|87.9|58.4|63.0|68.0|81.3|81.5|64.3|45.1|71.5|54.0,11,39.5,9.2,3,0,0.1809,train
150,Wren Upton,21,NB,medium,2.27,4,66.9,57.2|76.3|28.8|60.2|30.8|69.4|56.6|64.3|45.1|77.2|73.7|66.8|56.1|66.7|47.4,15,63.7,22.3,0,0,0.4242,train
125,Helena Davenport,18,M,high,2.28,6,65.7,17.2|50.7|58.8|37.9|60.9|52.1|81.5|78.7|48.1|52.9|54.0|48.4|58.1|43.8,14,30.7,14.8,1,1,0.4967,train
787,Elodie Eastwick,24,M,high,2.19,4,57.9,75.8|58.4|12.0|56.6|30.9|38.2|40.5|42.7,8,24.2,11.2,0,1,0.5585,train
51,Esme Caldwell,26,M,medium,2.12,3,72.2,37.6|59.7|86.8|42.8|47.6,5,58.3,13.3,1,0,0.431,train
354,Dakota Upton,21,M,high,1.87,8,77.2,62.6|39.4|70.0|75.1|53.6|80.1|37.6|40.2|64.6,9,56.4,10.1,0,0,0.31,train
928,Kai Merritt,21,F,high,2.7,3,53.0,42.1|53.4|68.3|59.4|47.6|61.2|52.3|70.4|62.2|52.5|60.7|77.0|48.7|63.3|56.2,15,56.4,8.1,2,0,0.4443,train
143,Ingrid Prescott,27,NB,low,3.04,3,82.9,60.7|76.2|78.9|56.4|80.0|72.7|46.4,7,57.1,17.5,0,0,0.0,train
471,Avery Gillingham,20,M,medium,2.57,4,62.3,60.5|40.8|46.8|78.3|76.8,5,62.8,4.6,2,0,0.2812,train
400,Xander Zane,18,F,low,1.35,5,73.5,41.6|51.0|66.0|39.5|33.5|52.4|21.7,7,36.0,9.6,1,1,0.6595,train
626,Leo Yarborough,27,M,medium,2.67,3,60.1,59.2|71.9|47.0|83.5|85.2|47.4|86.5|64.0|72.4|58.7|80.0|72.2|53.9,13,42.5,7.2,1,0,0.2222,train
321,Taylor Vance,26,F,high,2.79,3,71.6,62.5|39.3|52.8|72.7|44.3|22.1|56.6|57.9,8,55.2,17.6,0,0,0.3742,train
20,Sawyer Kensington,28,F,high,2.55,4,77.6,93.5|91.4|84.1|58.6|70.3|93.2|77.1,7,100.0,22.4,2,0,0.0,train
810,Celeste Jenkins,20,M,high,3.3,5,91.4,64.8|60.4|58.3|79.6|73.4|68.8|89.4|76.0|57.4|59.7,10,74.5,24.0,4,0,0.1263,train
791,Stellan Jenkins,18,M,high,2.8,7,67.0,39.8|93.4|35.6|70.9|63.2,5,31.8,11.0,2,0,0.4574,train
809,Felix Gillingham,23,F,low,2.14,7,54.5,30.4|79.3|41.4|58.3|60.0|46.3|57.5|52.1|27.2|43.5|39.3|41.5|28.9,13,57.0,17.7,0,1,0.6639,train
408,Caspian Upton,20,NB,low,1.65,4,62.3,69.5|51.9|58.9|69.4|70.2|46.2|77.4,7,72.8,7.6,2,0,0.3144,train
538,Alex Eastwick,25,F,high,3.61,3,79.9,71.1|50.1|73.4|54.0|83.8|50.3|63.1|56.5|50.0|76.0,10,66.6,22.7,0,0,0.2539,train
621,Juno Waverly,28,M,low,3.53,5,81.6,88.5|78.0|41.3|88.5|70.9|68.1|73.1|63.7|72.3|60.0|88.0|67.2|63.2|55.0,14,67.2,18.4,0,0,0.1524,train
39,Xander Redford,19,NB,low,2.49,4,80.4,90.6|100.0|97.4|66.9|57.5|76.4|47.8|79.1|72.1|67.3|50.4,11,76.9,16.5,0,0,0.018,train
176,Atlas Crawford,19,NB,high,2.06,4,56.2,51.5|53.5|36.8|42.0|33.5|67.4|21.1|70.0|73.5|48.2|13.7,11,39.5,9.6,1,1,0.5568,train
246,Morgan Kingsley,28,M,low,1.93,7,56.2,74.3|82.2|92.1|77.0|81.8|55.6|47.0|77.1|70.6|66.0,10,63.8,17.1,1,0,0.2664,train
829,Iris Yarborough,26,F,medium,2.9,3,69.3,40.1|58.1|49.1|69.2|70.0|40.3,6,70.4,8.9,1,0,0.245,train
668,Celeste Ingersoll,21,F,medium,2.01,1,48.0,33.6|70.3|38.0|29.1|39.2|15.9|36.2|31.4|55.2,9,27.2,12.3,0,1,0.726,train
755,Luna Kingsley,26,M,medium,1.38,3,67.1,56.8|58.2|75.5|74.8|76.4|79.4|56.2|52.2|76.4|61.0,10,41.4,23.8,4,0,0.1127,train
859,Finley Yarborough,20,M,low,2.95,2,58.3,52.7|64.3|53.2|54.3|61.3|76.3|61.4|82.7|51.6|47.7|95.4|56.7|46.9|40.4|82.6,15,55.3,14.7,0,0,0.2119,train
155,Beatrix Lockwood,25,M,low,2.02,4,52.3,31.8|52.2|60.4|56.6|51.8|43.9|67.2|38.3|69.7|43.0|46.8|36.1|50.5|72.7|65.8,15,65.6,15.5,2,0,0.4233,train
288,Olive Montgomery,26,F,high,1.74,8,55.7,74.4|55.3|36.6|73.9|66.1|63.2|65.9|91.0|87.9|44.8|79.5|60.9|62.6,13,22.2,10.0,1,1,0.4971,train
603,Ezra Abernathy,28,NB,high,1.95,4,70.2,51.8|38.7|60.7|46.2|33.9,5,31.1,20.2,2,1,0.5674,train
570,Reese Farnsworth,18,NB,low,2.7,7,72.1,49.7|73.9|63.8|49.7|98.1|71.7|62.2|85.7|92.1|62.3|69.7,11,43.4,14.4,1,0,0.2621,train
744,Otto Waverly,24,NB,medium,3.24,3,80.9,71.8|82.1|61.5|70.2|50.5|65.1|80.7|51.9|47.8|62.2|57.3|70.5|53.9,13,79.7,5.8,3,0,0.3565,train
18,Gareth Lancaster,26,F,high,2.17,6,61.5,49.1|42.6|48.1|39.5|58.4|46.3,6,54.2,3.0,1,0,0.4286,train
128,Kendall Sherwood,26,F,low,2.44,4,71.1,55.1|47.2|59.8|69.4|75.6|58.3,6,54.4,10.7,3,0,0.2084,train
323,Casey Tremaine,25,F,low,2.73,5,90.6,57.9|88.9|72.3|66.8|100.0|53.3|63.9|50.7,8,77.7,27.5,0,0,0.1454,train
256,Skyler Ellington,23,NB,high,3.25,6,83.8,79.6|58.9|49.6|56.6|68.8|74.0|33.3|65.7|68.2|61.7|85.2|72.2,12,79.4,14.6,1,0,0.2289,train
658,Atlas Eastwick,27,F,high,3.04,7,53.6,64.6|72.3|70.5|51.8|100.0|42.1|45.0,7,58.0,26.5,0,0,0.344,train
965,Fiona Zimmerman,27,NB,low,2.18,6,91.8,70.6|72.0|79.5|62.2|73.8|72.7|70.0|57.1|64.5|53.1|62.1,11,37.7,9.4,1,0,0.3276,train
191,Riley Quarles,19,F,high,3.26,8,79.1,52.7|100.0|69.4|84.6|63.2|73.5|78.1|83.7|81.3|78.5|60.7|56.9|70.5,13,73.3,14.4,2,0,0.2384,train
116,Kieran Vandermeer,27,NB,high,2.67,5,57.4,40.1|48.6|55.2|48.9|24.9|71.4|77.1|67.8|40.9|55.0|57.9|67.0,12,60.9,7.9,0,0,0.4254,train
617,Luna Prescott,23,M,medium,1.95,3,65.8,68.5|55.0|26.9|78.9|62.8|54.2|72.8,7,75.9,0.0,1,0,0.3773,train
607,Thalia Vandermeer,28,M,high,3.03,7,64.7,90.2|40.8|58.5|67.3|74.9|92.4,6,35.1,14.1,1,0,0.1566,train
181,Jasper Yardley,28,F,high,2.58,1,74.3,38.1|54.2|46.8|31.2|59.9|92.4|27.1|54.3|64.4,9,49.1,10.2,2,1,0.5064,train
302,Clara Lancaster,20,NB,medium,3.59,5,79.6,50.8|62.7|71.2|97.6|45.6|84.6|69.3|79.2,8,59.0,11.2,0,0,0.21,train
760,Freya Drummond,26,NB,high,1.63,4,82.1,73.4|54.2|67.0|29.4|91.8|45.1|52.2|26.2,8,53.7,3.9,0,1,0.5251,train
713,Quinn Kensington,27,F,low,1.6,6,76.6,71.7|68.5|21.8|47.5|55.2,5,64.8,17.9,1,0,0.2138,train
724,Caspian Lancaster,25,NB,high,1.54,3,60.1,62.0|50.6|59.1|38.7|39.1|57.1|63.7|25.4|61.4|45.4,10,43.0,2.3,0,1,0.5358,train
686,Freya Redford,27,M,high,2.11,4,53.8,59.7|49.8|37.5|95.9|46.6|20.6,6,33.6,2.9,2,1,0.5282,train
980,Kai Kensington,19,NB,low,1.43,3,74.5,61.3|73.8|66.5|53.2|34.1|44.9,6,69.5,18.6,2,1,0.5401,train
518,Morgan Redford,23,F,high,3.88,7,100.0,72.0|13.2|89.3|62.7|58.8|64.8|64.1|80.0|47.4|54.6|75.9|80.1|80.4|59.0|56.1,15,57.6,19.5,0,0,0.1056,train
985,Emerson Eastwick,20,M,medium,1.4,6,62.7,88.0|67.6|63.5|90.8|26.0|48.8|55.0|73.9|74.2,9,41.3,19.7,2,0,0.3491,train
46,Rowan Thornwood,19,M,medium,2.41,2,95.2,84.4|61.5|87.4|69.2|81.0|75.5,6,49.7,13.1,4,0,0.17,train
910,Helena Redford,20,F,low,1.51,6,18.3,53.6|51.7|39.4|16.5|57.5|29.4|32.6|74.0|28.8|50.5|47.8|45.2|43.6,13,35.6,5.6,0,1,0.8908,train
158,Ezra Prescott,28,M,medium,3.06,1,68.9,83.0|31.4|48.4|45.2|67.1|40.5|67.6|76.8|66.7|60.5|41.4|43.6|75.0|68.0,14,48.3,9.1,2,0,0.4685,train
852,Olive Vance,22,F,high,3.08,8,67.9,65.1|88.8|74.2|42.1|40.0|65.6|48.4|76.3,8,61.1,17.2,1,0,0.2111,train
172,Avery Gillingham,28,NB,medium,2.84,8,75.5,99.9|59.0|63.1|99.0|56.7|60.9|67.0|81.8|72.3|49.8|61.2|60.0|68.0|75.5|75.4,15,36.8,23.8,0,0,0.146,train
17,Cameron Upton,27,F,high,3.06,5,78.3,69.2|71.8|68.9|85.6|100.0|62.8|50.6|69.8|100.0|59.1|95.7|96.3|62.8,13,74.2,28.0,0,0,0.0968,train
512,Nadia Vandermeer,23,M,medium,2.66,5,65.8,61.7|78.6|43.8|67.8|61.3|56.5|74.8|74.7|47.3,9,52.1,15.6,2,0,0.3374,train
49,Fiona Lockwood,20,NB,medium,1.84,3,74.6,77.3|55.8|25.7|48.4|77.0|57.2|42.6|50.0|70.2|65.8|54.0|52.1,12,44.5,6.6,2,0,0.4359,train
